ActivityHour,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59
10/29/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 8:00:00 AM,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,14,18,9,57,55,67,60,38,61,72,104,103,101,102,101,102,102,106,102,99,95,36,0
10/29/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,80,100,101,101,101,102,103
10/29/2014 10:00:00 AM,97,101,104,100,97,55,57,70,35,13,8,8,1,0,8,39,34,0,0,0,0,16,29,23,70,70,20,0,0,0,0,0,27,79,57,91,39,72,77,76,86,41,12,56,49,26,17,21,36,47,16,41,7,0,43,71,61,51,48,23
10/29/2014 11:00:00 AM,21,0,0,8,18,56,39,24,58,62,49,28,26,32,34,45,14,18,9,35,39,8,0,41,0,0,0,0,49,34,38,48,44,13,13,16,22,50,36,22,63,69,58,47,32,15,19,21,24,5,10,19,14,20,48,71,71,63,51,7
10/29/2014 12:00:00 PM,59,49,38,48,18,0,31,35,13,52,51,17,10,38,45,40,0,0,17,69,57,96,52,7,0,12,0,0,0,0,0,16,60,24,8,58,61,4,0,0,0,0,0,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 1:00:00 PM,0,0,0,38,30,12,18,74,98,97,99,99,96,102,93,99,96,87,19,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
10/29/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,52,83,101,103,104,106,107,106,103,103,92,71,35,16,62,49,16,60,26,0,0,26,39,0,43,0,0,0,53,98,91,83,78,40,23,13,44,11,9,7,8,17,0,18,28
10/29/2014 3:00:00 PM,27,1,29,0,34,23,45,6,13,39,52,61,51,22,0,30,22,6,12,28,64,48,19,29,16,32,48,33,47,68,60,41,34,31,0,79,101,100,91,0,0,0,0,51,62,17,41,0,26,37,51,49,37,20,36,56,44,0,0,7
10/29/2014 4:00:00 PM,0,0,5,4,5,0,24,0,0,0,0,0,0,0,17,57,25,23,33,38,16,24,20,23,48,38,57,36,64,67,62,0,82,6,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,40,40,31,2,0,23,20,0,0,9,8
10/29/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,16,0,0,6,0,0,8,0,0,0,0,0
10/29/2014 7:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
10/29/2014 8:00:00 PM,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,22,0,0
10/29/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73,10,0,14,0,8,0,13,17,19,0,0,0,0,0,9,0,0,0,16,42,0,0,0,0,0,0,0,0,0,0,0,10,5,9,0,0,4,30,94,105,82,8
10/29/2014 10:00:00 PM,0,96,94,98,34,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,47,7,31,0,0,6,0,0,0,0,0,6,0
10/29/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,46,0,0,0,0,0,0
10/30/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,10,28,26,0,0,0,0,0,0,0,0,0,0,13,0,0
10/30/2014 2:00:00 AM,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,18,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,9,7,30,36,83,105,101,102
10/30/2014 8:00:00 AM,96,97,100,102,100,103,101,20,0,0,19,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,7,0,23,0,0,6,0,0,0,0,0,47,51,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,54,17,0,45,23,81,85,103,105,103,106,105,105,102,102,100,25,0,0,0,23,16,3,0,0,5,0,0,6,1,0,0,0,0,8,0,21,0,12,0,0,0,0,30,0
10/30/2014 10:00:00 AM,0,0,9,0,0,0,0,0,0,0,0,0,0,24,27,46,44,35,30,11,8,100,106,100,101,102,90,101,103,103,97,63,42,73,34,51,24,10,32,25,28,0,8,0,0,9,0,28,32,21,23,16,45,63,65,0,0,0,6,29
10/30/2014 11:00:00 AM,0,0,0,0,0,19,71,27,22,52,41,38,43,24,42,24,11,19,49,31,0,0,13,0,10,77,50,0,29,11,47,14,36,44,86,35,10,14,48,31,47,50,96,108,105,107,104,108,106,105,100,85,7,54,16,12,0,0,28,21
10/30/2014 12:00:00 PM,0,24,50,64,71,75,46,17,12,43,59,32,25,46,93,104,91,105,0,197,101,105,104,104,103,99,70,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
10/30/2014 1:00:00 PM,19,89,100,101,98,101,100,103,104,102,102,101,99,67,26,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,101,100,21,16,26,11,32,88,88,35,8,0,0,7,0,0,9,0,0,0
10/30/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,61,106,108,104,114,115,112,73,0,0,0,26,97,102,94,100,52,14,0,0
10/30/2014 3:00:00 PM,9,0,32,99,96,105,105,103,104,104,103,100,77,84,22,0,6,30,7,20,0,0,13,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,39,99,103,71,0,0,15,0,0,0,0,7,35,80,103,77,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2014 5:00:00 PM,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,7,0,10,0,6,0,0,0,0,0,0,0,0,8,0,4,49,28,8,7,8,7,0,56,0,0,0,0,50,14,70,94,34,44,38,0,12,0,0,34,89,48,73
10/30/2014 6:00:00 PM,15,0,65,83,73,49,45,60,71,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0,0,0,0,36,25,29,46,4,0,0,0,0,0,14,0,0,0,0,0,0,17,4,0,0,0,9,19,67,74,45,10,34
10/30/2014 7:00:00 PM,19,53,13,0,39,0,0,11,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
10/30/2014 8:00:00 PM,0,0,0,0,9,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,47,36,21,7,17,10,56,26,8,20,9,44,60,45,74,64,60,66,52,45,47,22,9,22,25,48,43,29,39,44,54,19,11,53,34,0,0,0
10/30/2014 9:00:00 PM,0,0,0,0,20,73,14,37,9,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,18,0,0,4,0,0,0,0,0,31,41,0,0,0,0,21,0,0,0,0,0,0,15,2,0,0,0,12
10/30/2014 10:00:00 PM,4,0,0,0,0,0,6,0,40,43,0,19,0,10,0,0,35,15,0,0,5,38,20,43,48,32,22,7,0,0,0,13,19,30,17,0,8,15,42,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8,5,0,0,0,0,0
10/30/2014 11:00:00 PM,0,22,22,12,16,0,6,23,0,0,16,4,12,0,0,7,10,0,0,0,8,26,0,14,62,6,18,0,67,72,78,27,0,0,0,20,0,0,9,0,0,7,12,12,0,0,21,30,0,0,25,14,53,23,8,25,0,0,43,38
10/31/2014 12:00:00 AM,25,55,37,24,12,30,39,28,5,42,0,9,41,28,0,0,0,40,2,37,45,62,73,42,74,69,62,28,65,57,81,61,67,52,0,0,0,8,45,31,7,67,110,88,42,27,21,0,0,0,0,0,0,0,13,0,46,22,68,37
10/31/2014 1:00:00 AM,70,78,75,110,119,109,44,46,46,31,64,96,105,88,89,31,15,0,52,51,0,14,55,53,0,15,10,0,0,0,9,0,0,0,16,25,12,13,0,7,57,5,9,6,20,0,31,31,15,0,0,0,0,0,0,10,7,0,0,0
10/31/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,15,0,4,33,95,102,103,109,114,112,129,118,36,104,11,57,102,103,110,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,0,17,15,8,28,12,11,66,0,0,0,7,28,8,29,0,0
10/31/2014 10:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,106,105,105,105,102,104,106,101,106,105,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 11:00:00 AM,0,0,0,0,14,0,0,0,0,0,16,75,105,100,88,103,103,98,76,87,102,24,0,0,0,0,0,0,10,0,12,86,101,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,4,0,21,19,0,6,26
10/31/2014 1:00:00 PM,20,15,24,10,18,0,0,10,31,0,0,0,8,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,7,13,12,4,0,0,0,0,0,4,8,0,0,20,0,9,33,0,9,0,0,0,0,0,0,4,0,45,11
10/31/2014 2:00:00 PM,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 3:00:00 PM,0,0,0,0,4,0,0,0,8,0,23,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,8,5,0,0,12,24,71,27,10,19,10,66,38,28,51,49,57,31,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0
10/31/2014 4:00:00 PM,0,0,44,66,62,29,34,36,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,74,98,103,96,7,77,39,74,104,128,132,107,81,81,101,104,91,107,102,105,96,104,102,104,99,99,97,99,93,106,101,105,97,107
10/31/2014 5:00:00 PM,70,65,43,66,31,38,60,91,105,95,86,99,101,103,103,101,98,83,66,43,41,29,7,30,26,10,60,56,90,109,114,109,114,117,109,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 7:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 8:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 10:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 11:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,31,7,0,0,0,20,47
11/1/2014 3:00:00 PM,9,24,6,41,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,20,8,6,14,49,72,59,26,14,0,0,0,0,0,0,22,16,0,11,5,0,0,0,4,16,0,0,0,15,37,0,0,0,4,0,0,47
11/1/2014 4:00:00 PM,18,0,0,0,9,0,0,0,0,0,0,19,7,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,13,53,13,0,0,0,0,0,0,0,0,0,0
11/1/2014 5:00:00 PM,0,0,0,0,0,0,12,0,0,0,0,0,0,18,9,4,0,0,0,0,0,0,0,0,6,0,0,0,21,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,4,4,10,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
11/1/2014 7:00:00 PM,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,0,0,26,38,34,53,50,5,0,46,33,41,11,0,39,0,0,0,0,0,0,8,0,0,0,0,0,0,0,26,0,7,29,0
11/1/2014 8:00:00 PM,0,0,0,0,0,32,46,28,23,0,0,0,7,4,0,0,11,50,29,5,0,28,25,12,8,0,23,0,0,0,0,20,25,7,51,12,41,28,21,44,31,24,22,20,0,25,24,0,0,0,0,6,0,10,0,0,0,0,0,0
11/1/2014 9:00:00 PM,0,5,0,0,18,0,0,0,0,0,8,4,0,0,0,0,0,6,14,0,0,0,0,0,0,18,0,0,0,0,38,6,16,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11/1/2014 10:00:00 PM,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,0,0,5,0,0,0,0,13,6,0,0,0,0,0,12,16,0,10,0,36,18,5,0,19,45,0,7,47,0,0,8,0,0,46,10,38,19,0,12,7,0
11/1/2014 11:00:00 PM,0,9,21,16,0,8,0,85,98,99,89,2,14,4,0,8,0,0,0,0,0,0,0,11,78,89,99,90,56,50,0,9,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
11/2/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,25,6,6,0,0,0,0,4,0,0,0
11/2/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,26,37,43,10,0,0,0,0,20,0,0
